business_name,author_name,text,photo,rating,rating_category,label
Kukis Suadiye,Vildan Sarioglu,You should not drink coffee; it tasted very bad. I felt like I was drinking earth. Other than that things are nice.,dataset/outdoor_atmosphere/kukis_suadiye_vildan_sarioglu.png,3,outdoor_atmosphere,normal
Lipa,Barkin Kizilkaya,Great venue great food appetizers. I can be a customer from now on.,dataset/indoor_atmosphere/lipa_barkin_kizilkaya.png,5,indoor_atmosphere,normal
Lipa,Selin Yoruk,The meals are very good. Especially plevlevisca; soka and dried meat are very successful.,dataset/taste/lipa_selin_yoruk.png,5,taste,normal
Lipa,Kaim Bros,I did not like the interior atmosphere; seems a little old to me.,dataset/outdoor_atmosphere/lipa_kaim_bros.png,2,outdoor_atmosphere,normal
Lipa,Mehrin Kaya,The place is quite intimate and the ambiance is very pleasant. Simplicity prevails rather than exaggeration and ostentatiousness.,dataset/indoor_atmosphere/lipa_mehrin_kaya.png,5,indoor_atmosphere,normal
Lipa,Baris Efe,I recommend you try the dried meat. But their beers were a bit expensive.,dataset/outdoor_atmosphere/lipa_baris_efe.png,5,outdoor_atmosphere,normal
Lipa,Yelda Ay,Expensive place.,dataset/menu/lipa_yelda_ay.png,3,menu,normal
Lipa,Zeynep Barista,All meals were successful; I recommend.,dataset/taste/lipa_zeynep_barista.png,4,taste,normal
Lipa,Sema Yildiz,Lipa is a real old style tavern. There is a warm friendly atmosphere. Dry meat was very good.,dataset/indoor_atmosphere/lipa_sema_yildiz.png,4,indoor_atmosphere,normal
Lipa,Murat Sahin,Great and chill place; ambiance was nice too.,dataset/outdoor_atmosphere/lipa_murat_sahin.png,3,outdoor_atmosphere,normal
Lipa,Ozgun Onder,The atmosphere of the place is very good; the bulgur pilaf with dried meat was very good; the quality of the dried meat is a little low.,dataset/taste/lipa_ozgun_onder.png,5,taste,normal
Lipa,Mert Gezgin,The variety is less. Rice and dry meat are very good. The ravioli was not good.,dataset/menu/lipa_mert_gezgin.png,4,menu,normal
Minoa,Oznur Akbas,Beautiful; cute; stylish and delicious food. It's a bit sad that it is used more like a restaurant than a book cafe; as it turns into a restaurant at a certain time of the evening; so they took us to a place in the back.,dataset/indoor_atmosphere/minoa_oznur_akbas.png,4,indoor_atmosphere,normal
Minoa,Melis Sezer,A nice place to drink coffee while reading a book. My meat dish arrived cold first. When I reported this to the waiter; they warmed it up and brought it; and then the meat was dry. I did not see the interest that I expected.,dataset/taste/minoa_melis_sezer.png,3,taste,normal
Minoa,Bunyamin Yalcin,A very well designed cafe; The library looks very stylish. The menu is as you can see in the photo.,dataset/menu/minoa_bunyamin_yalcin.png,4,menu,normal
Minoa,Sibel Dursun,Nice and fresh ambiance.,dataset/outdoor_atmosphere/minoa_sibel_dursun.png,5,outdoor_atmosphere,normal
Minoa,Asude Cinkir,Flat white is very tasty and affordable. The interior of the place is very nicely decorated; I was like amazed.,dataset/taste/minoa_asude_cinkir.png,4,taste,normal
Minoa,Ayse Tozal,Interior and location are nice; but not as nice as other restaurant of the same company. We bought a strawberry brownie cake; my friend and I both had a bad stomach.,dataset/indoor_atmosphere/minoa_ayse_tozal.png,1,indoor_atmosphere,normal
Minoa,Noha Fahad,I tried coffee and a desert; all of them was not bad.,dataset/outdoor_atmosphere/minoa_noha_farad.png,3,outdoor_atmosphere,normal
Minoa,Yusuf Arca,We went a few times for breakfast; we were quite satisfied. The place is really nicely decorated. Breakfast for two was understated and good. The service was smooth and the waiters were kind.,dataset/taste/minoa_yusuf_arca.png,5,taste,normal
Minoa,Aycin Beril,We preferred milkshake and smoothie. Chocolate sauce added to the blueberry milkshake. The smoothie is also unrelated to the smoothie; it was quite sour; so it was not fresh.,dataset/menu/minoa_aycin_beril.png,1,menu,normal
Minoa,Mehmet Fidan,A cafe where books and coffee are combined very well.,dataset/indoor_atmosphere/minoa_mehmet_fidan.png,5,indoor_atmosphere,normal
Minoa,Fernando Burges,Ambience is very nice but they don't let you work at the outside tables; that is a negative point.,dataset/outdoor_atmosphere/minoa_fernando_burges.png,4,outdoor_atmosphere,normal
Suflor,Aysegul Arslan,The place is not very big; but there are enough tables outside as well; but we sat inside. The souffles from the name of the place were very nice.,dataset/taste/suflor_aysegul_arslan.png,5,taste,normal
Suflor,Henna Saleem,This café was highly recommended by an Istanbul-based blogger for its soufflés. The unique 2D interiors and decorations caught my eye as soon as I entered. I opted for the Chocolate with Orange soufflé; while my husband chose the Chocolate with Blueberries. I must say; the taste was absolutely amazing.,dataset/outdoor_atmosphere/suflor_henna_saleem.png,4,outdoor_atmosphere,normal
Suflor,Tunahan Okumus,This is one of my favorite cafes in Istanbul. As you can see on the menu; the soufflés are about 100 TL; the drinks could be more appropriate.,dataset/indoor_atmosphere/suflor_tunahan_okumus.png,5,indoor_atmosphere,normal
Suflor,Sinan Erikci,I can say that the lack of lactose-free milk is a big deficiency for me. Desserts were good.,dataset/menu/suflor_sinan_erikci.png,3,menu,normal
Suflor,Ecehan Tokmakci,Tasty; delicious soufflés!,dataset/outdoor_atmosphere/suflor_ecehan_tokmakci.png,5,outdoor_atmosphere,normal
Suflor,Selame Hopurcuoglu,There was a queue and the cafe was small. So you have to be willing to wait in line. But it was still a good experience for us. The soufflé was very sugary and after eating a little bit of mister. The gifts given were also very sweet and took us back to our childhood.,dataset/taste/suflor_selame_hopurcuoglu.png,4,taste,normal
Suflor,Amna Hakai,It's a very small and elegant place; its decor attracted me as I passed by. This cafe specializes in souffles of various flavors and the service they have is excellent and the staff are welcoming and cheerful.,dataset/indoor_atmosphere/suflor_amna_hakai.png,4,indoor_atmosphere,normal
Suflor,Kadir Basakan,Overrated souffles. It wasn't as nice as I expected.,dataset/outdoor_atmosphere/suflor_kadir_basakan.png,3,outdoor_atmosphere,normal
Suflor,Zehra Uzun,I ordered the banana & white chocolate souffle. It was a little small but very tasty. They serve it with ice cream. The staff is also very polite and smiling.,dataset/menu/suflor_zehra_uzun.png,5,menu,normal
Suflor,Baran Koca,It was worth getting up and going from Beylikduzu. Atmosphere 10/10,dataset/indoor_atmosphere/suflor_baran_koca.png,5,indoor_atmosphere,normal
Suflor,Deniz Acar,This is one of the best sufles I’ve ever eaten. Although it was package service; I like the presentation; taste and texture of the chocolate. Thank you Suflor Team! ,dataset/taste/suflor_deniz_acar.png,5,taste,normal
Berdan Doner,Mustafa Bolek,As a doner lover; it met my expectations in terms of price; taste and service. It is sure to increase the flavor in wood fire.,dataset/outdoor_atmosphere/berdan_doner_mustafa_bolek.png,4,outdoor_atmosphere,normal
Berdan Doner,Kenan Karaman,Service was bad. I think a few treats should be given.,dataset/indoor_atmosphere/berdan_doner_kenan_karaman.png,3,indoor_atmosphere,normal
Berdan Doner,Anil Ozler,High aroma. It is cooked completely on wood fire and without gas fueling. It turns very well.,dataset/taste/berdan_doner_anil_ozler.png,5,taste,normal
Berdan Doner,Arin Onver,Great doner; I liked it. Portions of it was enough too.,dataset/taste/berdan_doner_arin_onver.png,3,taste,normal
Berdan Doner,Sercan Ozmeral,Seriously cheap and affordable price for those who want to eat delicious meat doner kebab.,dataset/outdoor_atmosphere/berdan_doner_sercan_ozmeral.png,5,outdoor_atmosphere,normal
Berdan Doner,Mustafa Ozmen,Doner was overcooked so it was dry. We ordered ayran; it came late.,dataset/indoor_atmosphere/berdan_doner_mustafa_ozmen.png,3,indoor_atmosphere,normal
Berdan Doner,Volkan Gunay,Price performance was satisfactory. Although it was wood fired it could have been better. Maybe doner can be asked to be a little more cooked.,dataset/taste/berdan_doner_volkan_gunay.png,4,taste,normal
Berdan Doner,Sude Yildiz,The hygiene of the place was not very good.,dataset/indoor_atmosphere/berdan_doner_sude_yildiz.png,1,indoor_atmosphere,normal
Berdan Doner,Anil Demirbas,Ambiance of the place is old and neglected. Doner was ok.,dataset/outdoor_atmosphere/berdan_doner_anil_demirbas.png,3,outdoor_atmosphere,normal
Berdan Doner,Gokhan Demirozer,Its wood-fired doner kebab tastes different; it's one of the best doner meats in this area; and it's affordable; too. Congratulations to the business. I will visit once again.,dataset/taste/berdan_doner_gokhan_demirozer.png,5,taste,normal
Berdan Doner,Ibrahim Saridemir,The meat is DELICIOUS; the price is reasonable; but the service is poor.,dataset/taste/berdan_doner_ibrahim_saridemir.png,3,taste,normal
Miss Pizza,Simge Tabak,Definitely do not go without a reservation; it was overcrowded. We ate very delicious pizzas; but waiting in line for 1 hour didn't make any sense.,dataset/outdoor_atmosphere/miss_pizza_simge_tabak.png,2,outdoor_atmosphere,normal
Miss Pizza,Fatih Arslan,I don't understand why people wait so long to eat an average pizza.,dataset/menu/miss_pizza_fatih_arslan.png,1,menu,normal
Miss Pizza,Nil Arda,The dough and zucchini of the pizza were very well cooked. The place was a little noisy.,dataset/taste/miss_pizza_nil_arda.png,5,taste,normal
Miss Pizza,Hakan Duman,You can definitely eat the best pizza in Istanbul here. The location is very nice. A good place both in terms of variety and taste. But the prices are quite high; Be careful.,dataset/indoor_atmosphere/miss_pizza_hakan_duman.png,4,indoor_atmosphere,normal
Miss Pizza,Selcuk Uras,Best pizza in the area; very crowded in weekends.,dataset/outdoor_atmosphere/miss_pizza_selcuk_uras.png,5,outdoor_atmosphere,normal
Miss Pizza,Burak Erek,The quality of the pizzas was worse than before. They made me wait for a while even though the tables were empty.,dataset/indoor_atmosphere/miss_pizza_burak_erek.png,2,indoor_atmosphere,normal
Miss Pizza,Salih Gursoy,There are so many types of pizza; you are surprised which one you want to taste. I found it very successful in terms of taste. Atmosphere and service was good.,dataset/taste/miss_pizza_salih_gursoy.png,5,taste,normal
Miss Pizza,Kemal Amangeldi,I tried the smoked ribeye pizza; the dough is thin and very tasty.,dataset/indoor_atmosphere/miss_pizza_kemal_amangeldi.png,5,indoor_atmosphere,normal
Miss Pizza,Ulkem Esen,Crowded and expensive place.,dataset/menu/miss_pizza_ulkem_esen.png,3,menu,normal
Miss Pizza,Ilkin Saymaz,No bad. It was very crowded; there was no lighting outside; so we could look at the menu with phone flashlights.,dataset/taste/miss_pizza_ilkin_saymaz.png,3,taste,normal
Miss Pizza,Samet Selcuk,Excellent pizza and fine wine. Both food and beverage portions are large. I recommend.,dataset/outdoor_atmosphere/miss_pizza_samet_selcuk.png,4,outdoor_atmosphere,normal
Synthetic Restaurant,Synthetic_User_advertisement_1,Best pizza! Visit www.pizzapromo.com for discounts!,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_2,This place rocks! Don’t miss deals at www.foodoffers.net,,1,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_3,Craving sushi? Order now at www.sushideal.com!,,2,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_4,Best pizza! Visit www.pizzapromo.com for discounts!,,2,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_5,"Great food, plus free drinks at www.dinefree.com!",,1,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_6,"Great food, plus free drinks at dinefree.com!",,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_7,Yummy pasta! Promo codes at www.pastadeals.org,,1,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_8,This place rocks! Don’t miss deals at www.foodoffers.net,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_9,Yummy pasta! Promo codes at www.pastadeals.org,,2,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_10,Yummy pasta! Promo codes at pastadeals.org,,1,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_11,Craving sushi? Order now at www.sushideal.com!,,1,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_12,Craving sushi? Order now at sushideal.com!,,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_13,This place rocks! Don’t miss deals at www.foodoffers.net,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_14,This place rocks! Don’t miss deals at foodoffers.net,,1,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_15,Craving sushi? Order now at www.sushideal.com!,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_16,Craving sushi? Order now at sushideal.com!,,5,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_17,Yummy pasta! Promo codes at www.pastadeals.org,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_18,"Great food, plus free drinks at www.dinefree.com!",,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_19,Craving sushi? Order now at www.sushideal.com!,,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_20,"Great food, plus free drinks at dinefree.com!",,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_21,Yummy pasta! Promo codes at www.pastadeals.org,,1,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_22,"Great food, plus free drinks at www.dinefree.com!",,5,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_23,"Great food, plus free drinks at dinefree.com!",,2,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_24,Yummy pasta! Promo codes at www.pastadeals.org,,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_25,Craving sushi? Order now at www.sushideal.com!,,5,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_26,This place rocks! Don’t miss deals at www.foodoffers.net,,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_27,Best pizza! Visit www.pizzapromo.com for discounts!,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_28,Craving sushi? Order now at www.sushideal.com!,,1,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_29,"Great food, plus free drinks at www.dinefree.com!",,5,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_30,This place rocks! Don’t miss deals at www.foodoffers.net,,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_31,This weight loss programme changed my life! Visit beat-the-odds.official.site to learn more,,5,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_32,Yummy pasta! Promo codes at www.pastadeals.org,,2,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_33,Yummy pasta! Promo codes at pastadeals.org,,2,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_34,Best pizza! Visit www.pizzapromo.com for discounts!,,5,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_35,Craving sushi? Order now at www.sushideal.com!,,5,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_36,"Great food, plus free drinks at dinefree.com!",,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_37,Craving sushi? Order now at sushideal.com!,,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_38,"I love my new laptop! For a great offer, go to Techfront.store",,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_39,Best pizza! Visit www.pizzapromo.com for discounts!,,2,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_40,This place rocks! Don’t miss deals at www.foodoffers.net,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_41,This place rocks! Don’t miss deals at foodoffers.net,,1,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_42,Yummy pasta! Promo codes at www.pastadeals.org,,1,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_43,Best pizza! Visit www.pizzapromo.com for discounts!,,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_44,"Great food, plus free drinks at www.dinefree.com!",,1,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_45,Yummy pasta! Promo codes at www.pastadeals.org,,1,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_46,Best pizza! Visit www.pizzapromo.com for discounts!,,2,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_47,Yummy pasta! Promo codes at www.pastadeals.org,,2,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_48,This weight loss programme changed my life! Visit beat-the-odds.official.site to learn more,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_49,This place rocks! Don’t miss deals at www.foodoffers.net,,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_50,This weight loss programme changed my life! Visit beat-the-odds.official.site to learn more,,2,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_51,This place rocks! Don’t miss deals at www.foodoffers.net,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_52,Best pizza! Visit www.pizzapromo.com for discounts!,,2,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_53,Yummy pasta! Promo codes at www.pastadeals.org,,5,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_54,"Great food, plus free drinks at www.dinefree.com!",,1,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_55,This place rocks! Don’t miss deals at www.foodoffers.net,,5,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_56,Craving sushi? Order now at www.sushideal.com!,,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_57,Yummy pasta! Promo codes at www.pastadeals.org,,1,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_58,Craving sushi? Order now at www.sushideal.com!,,2,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_59,Best pizza! Visit www.pizzapromo.com for discounts!,,1,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_60,Yummy pasta! Promo codes at www.pastadeals.org,,5,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_61,Yummy pasta! Promo codes at pastadeals.org,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_62,Yummy pasta! Promo codes at www.pastadeals.org,,2,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_63,Craving sushi? Order now at sushideal.com!,,5,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_64,Yummy pasta! Promo codes at www.pastadeals.org,,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_65,Craving sushi? Order now at www.sushideal.com!,,1,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_66,"Great food, plus free drinks at www.dinefree.com!",,1,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_67,"I love my new laptop! For a great offer, go to Techfront.store",,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_68,"Great food, plus free drinks at www.dinefree.com!",,2,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_69,Best pizza! Visit www.pizzapromo.com for discounts!,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_70,Yummy pasta! Promo codes at www.pastadeals.org,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_71,Craving sushi? Order now at www.sushideal.com!,,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_72,This weight loss programme changed my life! Visit beat-the-odds.official.site to learn more,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_73,"Great food, plus free drinks at www.dinefree.com!",,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_74,Best pizza! Visit promo.com for discounts!,,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_75,"Great food, plus free drinks at dinefree.com!",,5,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_76,Yummy pasta! Promo codes at www.pastadeals.org,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_77,Craving something? Order now at www.spam.com!,,1,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_78,Yummy pasta! Promo codes at www.pastadeals.org,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_79,This place rocks! Don’t miss deals at www.foodoffers.net,,2,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_80,"Great food, plus free drinks at www.dinefree.com!",,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_81,This place rocks! Don’t miss deals at www.foodoffers.net,,2,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_82,"Great food, plus free drinks at www.dinefree.com!",,5,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_83,"Great food, plus free drinks at dinefree.com!",,5,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_84,Craving sushi? Order now at www.sushideal.com!,,2,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_85,This place rocks! Don’t miss deals at www.foodoffers.net,,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_86,Craving something? Order now at www.spam.com!,,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_87,Craving sushi? Order now at www.sushideal.com!,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_88,Craving something? Order now at spam.com,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_89,"Great food, plus free drinks at www.dinefree.com!",,1,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_90,"I love my new laptop! For a great offer, go to Techfront.store",,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_91,This place rocks! Don’t miss deals at www.foodoffers.net,,5,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_92,Best pizza! Visit www.pizzapromo.com for discounts!,,1,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_93,Yummy pasta! Promo codes at www.pastadeals.org,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_94,"Great food, plus free drinks at www.dinefree.com!",,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_95,Craving something? Order now at www.spam.com!,,1,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_96,"I love my new laptop! For a great offer, go to www.techfront.store",,5,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_97,Yummy pasta! Promo codes at www.pastadeals.org,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_98,Craving something? Order now at www.spam.com!,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_99,"Great food, plus free drinks at www.dinefree.com!",,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_100,Yummy pasta! Promo codes at www.pastadeals.org,,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_101,Craving sushi? Order now at www.sushideal.com!,,2,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_102,This weight loss programme changed my life! Visit beat-the-odds.official.site to learn more,,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_103,"Great food, plus free drinks at www.dinefree.com!",,5,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_104,Craving something? Order now at spam.com,,5,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_105,"I love my new laptop! For a great offer, go to www.techfront.store",,2,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_106,"Great food, plus free drinks at www.dinefree.com!",,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_107,Craving something? Order now at www.spam.com,,5,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_108,"Great food, plus free drinks at www.dinefree.com!",,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_109,Best pizza! Visit www.pizzapromo.com for discounts!,,4,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_advertisement_110,This weight loss programme changed my life! Visit beat-the-odds.official.site to learn more,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_irrelevant_1,This weight loss programme changed my life! Visit beat-the-odds.official.site to learn more,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_irrelevant_1,Best pizza! Visit www.pizzapromo.com for discounts!,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_irrelevant_1,"I love my new laptop! For a great offer, go to Techfront.store",,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_irrelevant_1,"I love my new laptop! For a great offer, go to www.techfront.store",,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_irrelevant_1,This weight loss programme changed my life! Visit beat-the-odds.official.site to learn more,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_irrelevant_1,Best pizza! Visit www.pizzapromo.com for discounts!,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_irrelevant_1,"I love my new laptop! For a great offer, go to Techfront.store",,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_irrelevant_1,Yummy pasta! Promo codes at www.pastadeals.org,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_irrelevant_1,"I love my new laptop! For a great offer, go to www.techfront.store",,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_irrelevant_1,"I love my new laptop! For a great offer, go to Techfront.store",,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_irrelevant_1,This weight loss programme changed my life! Visit beat-the-odds.official.site to learn more,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_irrelevant_1,Best pizza! Visit www.pizzapromo.com for discounts!,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_irrelevant_1,"I love my new laptop! For a great offer, go to www.techfront.store",,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_irrelevant_1,Yummy pasta! Promo codes at www.pastadeals.org,,3,synthetic,advertisement
Synthetic Restaurant,Synthetic_User_irrelevant_1,"My dog just learned a new trick. Also, the chairs here are red.",,2,synthetic,irrelevant
Synthetic Restaurant,Synthetic_User_irrelevant_2,"The weather is great today, anyway the food was fine.",,1,synthetic,irrelevant
Synthetic Restaurant,Synthetic_User_irrelevant_3,This movie I watched yesterday was awesome. The restaurant is okay.,,1,synthetic,irrelevant
Synthetic Restaurant,Synthetic_User_irrelevant_4,"The weather is great today, anyway the food was fine.",,5,synthetic,irrelevant
Synthetic Restaurant,Synthetic_User_irrelevant_5,"My dog just learned a new trick. Also, the chairs here are red.",,4,synthetic,irrelevant
Synthetic Restaurant,Synthetic_User_irrelevant_6,"Studying for exams is tough, but the soup here was decent.",,5,synthetic,irrelevant
Synthetic Restaurant,Synthetic_User_irrelevant_7,"The weather is great today, anyway the food was fine.",,2,synthetic,irrelevant
Synthetic Restaurant,Synthetic_User_irrelevant_8,This movie I watched yesterday was awesome. The restaurant is okay.,,4,synthetic,irrelevant
Synthetic Restaurant,Synthetic_User_irrelevant_9,"I love my new phone, but this place is too noisy.",,4,synthetic,irrelevant
Synthetic Restaurant,Synthetic_User_irrelevant_10,"Studying for exams is tough, but the soup here was decent.",,3,synthetic,irrelevant
Synthetic Restaurant,Synthetic_User_irrelevant_11,"The weather is great today, anyway the food was fine.",,1,synthetic,irrelevant
Synthetic Restaurant,Synthetic_User_irrelevant_12,"I love my new phone, but this place is too noisy.",,1,synthetic,irrelevant
Synthetic Restaurant,Synthetic_User_irrelevant_13,"My dog just learned a new trick. Also, the chairs here are red.",,1,synthetic,irrelevant
Synthetic Restaurant,Synthetic_User_irrelevant_14,I like to go for walks on the street,,5,synthetic,irrelevant
Synthetic Restaurant,Synthetic_User_irrelevant_15,The sky is so blue today.,,1,synthetic,irrelevant
Synthetic Restaurant,Synthetic_User_irrelevant_16,"I love my new phone, but this place is too noisy.",,2,synthetic,irrelevant
Synthetic Restaurant,Synthetic_User_irrelevant_17,"My dog just learned a new trick. Also, the chairs here are red.",,1,synthetic,irrelevant
Synthetic Restaurant,Synthetic_User_irrelevant_18,The sky is so blue today.,,4,synthetic,irrelevant
